sample_index,publication_id,reference_id,reference_order,original_doi,fallback_status,fallback_doi,fallback_title,fallback_publisher,fallback_year,crossref_score,confidence,title_coverage,title_similarity,title_token_count,author_coverage,year_match,query,context
9351,1370092,25434431,22,10.1177/-0010880407301735,strong,10.1177/0010880407301735,Guest Satisfaction and Restaurant Performance,SAGE Publications,2007,134.4927,1.0,1.0,1.0,4,1.0,True,"Gupta, S., McLaughlin, E. & Gomez, M. (2007). Guest satisfaction and restaurant performance. Cornell Hotel and Restaurant Administration Quarterly, 48(3), 284-298","Gupta, S., McLaughlin, E. & Gomez, M. (2007). Guest satisfaction and restaurant performance. Cornell Hotel and Restaurant Administration Quarterly, 48(3), 284-298. https://doi.org/10.1177/-0010880407301735"
9366,1333744,23973354,44,10.1007/978-981-10-4106-8_13/tables/3,strong,10.1007/978-981-10-4106-8_13,Supply Chain Resiliency: A Review,Springer Singapore,2017,115.101105,0.9,1.0,1.0,3,1.0,False,"Radhakrishnan, S., Harris, B., Kamarthi, S. 2018. Supply chain resiliency: A review, in: Khojasteh, Y. (Ed.), Supply Chain Risk Management: Advanced Tools, Models, and Developments. Springer, Singapore, pp. 215–235","Radhakrishnan, S., Harris, B., Kamarthi, S. 2018. Supply chain resiliency: A review, in: Khojasteh, Y. (Ed.), Supply Chain Risk Management: Advanced Tools, Models, and Developments. Springer, Singapore, pp. 215–235. https://doi.org/10.1007/978-981-10-4106-8_13/TABLES/3."
9419,1281894,21527288,177,10.1016/j,strong,10.1016/j.taap.2004.06.028,Diazinon alters sperm chromatin structure in mice by phosphorylating nuclear protamines,Elsevier BV,2005,123.2367,1.0,1.0,1.0,9,1.0,True,"179. Pina-Guzman B, Solis-Heredia M, Quintanilla-Vega B: Diazinon alters sperm chromatin structure in mice by phosphorylating nuclear protamines. Toxicol Appl Pharmacol, 202 (2): 189-198, 2005. DOI: . taap.2004.06.028","179. Pina-Guzman B, Solis-Heredia M, Quintanilla-Vega B: Diazinon alters sperm chromatin structure in mice by phosphorylating nuclear protamines. Toxicol Appl Pharmacol, 202 (2): 189-198, 2005. DOI: 10.1016/j. taap.2004.06.028"
9514,1321195,23437199,1,10.48550/arxiv.1707.05826,no_match,10.65527/ygnvk-vxp27,Videos in arXiv,Front Matter,2017,44.101498,0.4061,0.5,0.1557,2,0.0,True,"Albeaik, S., Kaltenberg, M., Alsaleh, M., & Hidalgo, C. A. (2017). Improving the economic complexity index (arXiv:1707.05826). arXiv","Albeaik, S., Kaltenberg, M., Alsaleh, M., & Hidalgo, C. A. (2017). Improving the economic complexity index (arXiv:1707.05826). arXiv. https://doi.org/10.48550/arXiv.1707.05826"
9630,1315137,23090624,25,10.1016/s01452134(02)00342-3,strong,10.1016/s0145-2134(02)00342-3,Emotional abuse and neglect (psychological maltreatment): a conceptual framework,Elsevier BV,2002,133.41057,1.0,1.0,1.0,7,1.0,True,"Glaser, D. (2002). Emotional abuse and neglect (psychological maltreatment): A conceptual framework. Child Abuse & Neglect, 26(6-7), 697–714","Glaser, D. (2002). Emotional abuse and neglect (psychological maltreatment): A conceptual framework. Child Abuse & Neglect, 26(6-7), 697–714. https://doi.org/10.1016/s01452134(02)00342-3"
9716,1185580,17133175,11,10.4261/1305-3825,possible,10.4261/1305-3825.dir.1851-08.2,Hepatobiliary fascioliasis; imaging characteristics with a new finding,Galenos Yayinevi,2008,90.3511,0.7196,0.8333,0.5565,6,1.0,False,"11. Koç Z, Ulusan S, Tokmak N. Hepatobiliary fascioliasis: Im- aging characteristics with a new finding. Diagn Interv Radi- ol 2009;15:247-51. . DIR.1851-08.2","11. Koç Z, Ulusan S, Tokmak N. Hepatobiliary fascioliasis: Im- aging characteristics with a new finding. Diagn Interv Radi- ol 2009;15:247-51. https://doi.org/10.4261/1305-3825. DIR.1851-08.2"
9917,1213893,18545076,6,10.2760/197814,no_match,10.1017/s0790966700011782,"Problem amphetamine and methamphetamine use in Europe, European Monitoring Centre for Drugs and Drug Addiction, 2010. Luxembourg: Publications Office of the European Union, 2010. ISBN 978-92-9168-450-2. doi: 10.2810/38745.",Cambridge University Press (CUP),2011,54.732548,0.2345,0.4,0.0726,25,0.0,False,"Baltussen, W., Drabik, D., Dries, L., van Galen, M., Ihle, R., Logatcheva, K., Oosterkamp, E. (2019). Monitoring of Prices and Margins in EU Food Supply Chains. Exisitng and Alternatives Approaches. Publications Office of the European Union, Luxembourg, 2019, ISBN 978-92-79-98396-2, doi: , JRC114719","Baltussen, W., Drabik, D., Dries, L., van Galen, M., Ihle, R., Logatcheva, K., Oosterkamp, E. (2019). Monitoring of Prices and Margins in EU Food Supply Chains. Exisitng and Alternatives Approaches. Publications Office of the European Union, Luxembourg, 2019, ISBN 978-92-79-98396-2, doi:10.2760/197814, JRC114719."
9918,1331081,23856070,29,10.1002/pc.32800,no_match,10.1002/9783527831562.ch18,"Physical, Mechanical, and Thermal Properties of Fiber‐Reinforced Hybrid Polymer Composites",Wiley,2021,66.43528,0.5567,0.6667,0.45,9,0.0,True,"Rath SK, Prusty RK (2021) Review on thermal stability and fire-retardant properties of natural fiber-reinforced polymer composites. Polymer Composites 42(4):1547-1572","Rath SK, Prusty RK (2021) Review on thermal stability and fire-retardant properties of natural fiber-reinforced polymer composites. Polymer Composites 42(4):1547-1572. https://doi.org/10.1002/pc.32800"
9949,1354722,24794003,35,10.3835/bitki,strong,10.3835/plantgenome2014.09.0059,Genome‐Wide Association Study of Agronomic Traits in Common Bean,Wiley,2015,109.71936,1.0,1.0,1.0,7,1.0,True,"Kamfwa K, Cichy K A & Kelly J D (2015). Genome-wide association study of agronomic traits in common bean. The Plant Genome 8(2): 1 12. doi: genomu2014.09.0059","Kamfwa K, Cichy K A & Kelly J D (2015). Genome-wide association study of agronomic traits in common bean. The Plant Genome 8(2): 1 12. doi: 10.3835/bitki genomu2014.09.0059"
9997,1330533,23832780,1,10.36892/ijlls,strong,10.36892/ijlls.v2i1.120,The Grotesque in Frankenstein in Baghdad: Between Humanity and Monstrosity,"Tawasul International Centre for Publishing, Research and Dialogue",2020,105.90956,1.0,1.0,1.0,6,1.0,True,"Alhashmi, R. (2020). The grotesque in Frankenstein in Baghdad: Between humanity and monstrosity. International Journal of Language and Literary Studies, 2(1), 90-106. . google scholar","Alhashmi, R. (2020). The grotesque in Frankenstein in Baghdad: Between humanity and monstrosity. International Journal of Language and Literary Studies, 2(1), 90-106. https://doi.org/10.36892/ijlls. google scholar"
